Date,Time,LEVELcm,TEMPERATURE
1/30/19,10:50:00,969.5,5.1
1/30/19,11:00:00,969.6,5.2
1/30/19,11:10:00,969.3,5.3
1/30/19,11:20:00,969.5,5.4
1/30/19,11:30:00,969.9,5.5
1/30/19,11:40:00,969.8,5.6
1/30/19,11:50:00,969.8,5.7
1/30/19,12:00:00,969.5,5.8
1/30/19,12:10:00,969,5.9
1/30/19,12:20:00,969.6,6
1/30/19,12:30:00,969.5,6.1
1/30/19,12:40:00,969.6,6.1
1/30/19,12:50:00,969.3,6.1
1/30/19,13:00:00,969.3,6.1
1/30/19,13:10:00,968.8,6.1
1/30/19,13:20:00,969,6.1
1/30/19,13:30:00,969.1,6.1
1/30/19,13:40:00,969.3,6.1
1/30/19,13:50:00,969.1,6
1/30/19,14:00:00,969.3,6
1/30/19,14:10:00,969.3,5.9
1/30/19,14:20:00,969.1,5.9
1/30/19,14:30:00,969.5,5.8
1/30/19,14:40:00,969.1,5.7
1/30/19,14:50:00,969.6,5.7
1/30/19,15:00:00,969.8,5.6
1/30/19,15:10:00,969.9,5.6
1/30/19,15:20:00,969.9,5.5
1/30/19,15:30:00,969.5,5.5
1/30/19,15:40:00,969.6,5.4
1/30/19,15:50:00,969.9,5.3
1/30/19,16:00:00,969.9,5.3
1/30/19,16:10:00,969.8,5.2
1/30/19,16:20:00,970,5.2
1/30/19,16:30:00,970.3,5.2
1/30/19,16:40:00,970.2,5.1
1/30/19,16:50:00,970.3,5.1
1/30/19,17:00:00,970.5,5.1
1/30/19,17:10:00,970.3,5
1/30/19,17:20:00,970.5,5
1/30/19,17:30:00,970.5,5
1/30/19,17:40:00,970.7,5
1/30/19,17:50:00,970.3,5
1/30/19,18:00:00,970.5,4.9
1/30/19,18:10:00,970.3,4.9
1/30/19,18:20:00,970.7,4.9
1/30/19,18:30:00,971,4.9
1/30/19,18:40:00,970.8,4.9
1/30/19,18:50:00,971.1,4.9
1/30/19,19:00:00,971,4.8
1/30/19,19:10:00,971.1,4.8
1/30/19,19:20:00,971,4.8
1/30/19,19:30:00,971.2,4.8
1/30/19,19:40:00,971.5,4.8
1/30/19,19:50:00,971.5,4.7
1/30/19,20:00:00,971.2,4.7
1/30/19,20:10:00,971.5,4.7
1/30/19,20:20:00,971.5,4.7
1/30/19,20:30:00,971.5,4.6
1/30/19,20:40:00,971.4,4.6
1/30/19,20:50:00,971.7,4.6
1/30/19,21:00:00,971.8,4.6
1/30/19,21:10:00,971.8,4.5
1/30/19,21:20:00,971.8,4.5
1/30/19,21:30:00,971.4,4.5
1/30/19,21:40:00,971.2,4.5
1/30/19,21:50:00,971.4,4.5
1/30/19,22:00:00,971.5,4.4
1/30/19,22:10:00,971.7,4.4
1/30/19,22:20:00,971.8,4.4
1/30/19,22:30:00,972.2,4.4
1/30/19,22:40:00,972.6,4.4
1/30/19,22:50:00,972.6,4.4
1/30/19,23:00:00,972.8,4.3
1/30/19,23:10:00,973,4.3
1/30/19,23:20:00,973,4.3
1/30/19,23:30:00,973.2,4.3
1/30/19,23:40:00,973.5,4.3
1/30/19,23:50:00,973,4.3
1/31/19,0:00:00,973.2,4.3
1/31/19,0:10:00,973.2,4.3
1/31/19,0:20:00,973,4.3
1/31/19,0:30:00,972.9,4.3
1/31/19,0:40:00,973.2,4.2
1/31/19,0:50:00,973,4.2
1/31/19,1:00:00,973.2,4.2
1/31/19,1:10:00,973.2,4.2
1/31/19,1:20:00,973.3,4.2
1/31/19,1:30:00,973.3,4.2
1/31/19,1:40:00,973.5,4.2
1/31/19,1:50:00,973.5,4.1
1/31/19,2:00:00,973.5,4.1
1/31/19,2:10:00,973.5,4.1
1/31/19,2:20:00,973.3,4.1
1/31/19,2:30:00,973.3,4.1
1/31/19,2:40:00,973.3,4.2
1/31/19,2:50:00,974,4.2
1/31/19,3:00:00,974,4.2
1/31/19,3:10:00,973.6,4.1
1/31/19,3:20:00,973.6,4.1
1/31/19,3:30:00,973.8,4.1
1/31/19,3:40:00,973.8,4.1
1/31/19,3:50:00,973.8,4.1
1/31/19,4:00:00,973.8,4.1
1/31/19,4:10:00,973.8,4.1
1/31/19,4:20:00,973.8,4.1
1/31/19,4:30:00,973.5,4.1
1/31/19,4:40:00,973.3,4.1
1/31/19,4:50:00,973.5,4.1
1/31/19,5:00:00,973.8,4.1
1/31/19,5:10:00,973.6,4.1
1/31/19,5:20:00,974,4.1
1/31/19,5:30:00,973.8,4.1
1/31/19,5:40:00,973.8,4.1
1/31/19,5:50:00,974,4.1
1/31/19,6:00:00,974.3,4.1
1/31/19,6:10:00,974.4,4.1
1/31/19,6:20:00,974.5,4.1
1/31/19,6:30:00,974.5,4.1
1/31/19,6:40:00,974.7,4
1/31/19,6:50:00,974.8,4
1/31/19,7:00:00,974.5,4
1/31/19,7:10:00,974.7,4
1/31/19,7:20:00,975,4
1/31/19,7:30:00,975.2,4
1/31/19,7:40:00,975.2,4
1/31/19,7:50:00,975.6,4
1/31/19,8:00:00,975.6,4
1/31/19,8:10:00,975.9,4
1/31/19,8:20:00,975.8,4
1/31/19,8:30:00,976,4
1/31/19,8:40:00,976,4
1/31/19,8:50:00,976,4
1/31/19,9:00:00,976,4.1
1/31/19,9:10:00,976.3,4.1
1/31/19,9:20:00,976.3,4.2
1/31/19,9:30:00,976.3,4.3
1/31/19,9:40:00,976.5,4.4
1/31/19,9:50:00,976.5,4.5
1/31/19,10:00:00,976.5,4.6
1/31/19,10:10:00,976.8,4.7
1/31/19,10:20:00,976.7,4.7
1/31/19,10:30:00,976.9,4.8
1/31/19,10:40:00,976.7,4.8
1/31/19,10:50:00,976.7,4.9
1/31/19,11:00:00,976.8,5
1/31/19,11:10:00,976.5,5
1/31/19,11:20:00,976.2,5.1
1/31/19,11:30:00,976.3,5.2
1/31/19,11:40:00,976.3,5.3
1/31/19,11:50:00,976,5.4
1/31/19,12:00:00,976.5,5.5
1/31/19,12:10:00,976,5.6
1/31/19,12:20:00,976,5.8
1/31/19,12:30:00,975.8,5.9
1/31/19,12:40:00,975.6,6
1/31/19,12:50:00,975.6,6.1
1/31/19,13:00:00,975.3,6.2
1/31/19,13:10:00,975.5,6.3
1/31/19,13:20:00,975.3,6.3
1/31/19,13:30:00,975.3,6.3
1/31/19,13:40:00,974.7,6.3
1/31/19,13:50:00,974.7,6.3
1/31/19,14:00:00,974.8,6.3
1/31/19,14:10:00,974.8,6.3
1/31/19,14:20:00,974.8,6.2
1/31/19,14:30:00,974.7,6.2
1/31/19,14:40:00,974.8,6.2
1/31/19,14:50:00,974.8,6.2
1/31/19,15:00:00,975,6.1
1/31/19,15:10:00,975,6.1
1/31/19,15:20:00,975,6.1
1/31/19,15:30:00,974.7,6
1/31/19,15:40:00,974.8,6
1/31/19,15:50:00,975,6
1/31/19,16:00:00,974.8,5.9
1/31/19,16:10:00,974.8,5.9
1/31/19,16:20:00,975.2,5.9
1/31/19,16:30:00,975,5.8
1/31/19,16:40:00,975,5.8
1/31/19,16:50:00,975,5.8
1/31/19,17:00:00,975.3,5.8
1/31/19,17:10:00,975.2,5.7
1/31/19,17:20:00,975.2,5.7
1/31/19,17:30:00,975.2,5.7
1/31/19,17:40:00,975,5.6
1/31/19,17:50:00,975.3,5.6
1/31/19,18:00:00,975.5,5.6
1/31/19,18:10:00,975,5.5
1/31/19,18:20:00,975.5,5.5
1/31/19,18:30:00,975.5,5.5
1/31/19,18:40:00,975.6,5.5
1/31/19,18:50:00,975.5,5.4
1/31/19,19:00:00,975.8,5.4
1/31/19,19:10:00,975.8,5.4
1/31/19,19:20:00,976,5.4
1/31/19,19:30:00,975.9,5.3
1/31/19,19:40:00,975.9,5.3
1/31/19,19:50:00,976.2,5.3
1/31/19,20:00:00,976.2,5.3
1/31/19,20:10:00,976.2,5.3
1/31/19,20:20:00,976.2,5.2
1/31/19,20:30:00,976.2,5.2
1/31/19,20:40:00,976.3,5.2
1/31/19,20:50:00,976.2,5.2
1/31/19,21:00:00,976.2,5.2
1/31/19,21:10:00,976.3,5.3
1/31/19,21:20:00,976.3,5.3
1/31/19,21:30:00,976.3,5.3
1/31/19,21:40:00,976.2,5.3
1/31/19,21:50:00,976,5.2
1/31/19,22:00:00,976.2,5.2
1/31/19,22:10:00,976.2,5.2
1/31/19,22:20:00,976.5,5.2
1/31/19,22:30:00,976.2,5.2
1/31/19,22:40:00,976.3,5.2
1/31/19,22:50:00,976.3,5.2
1/31/19,23:00:00,976,5.2
1/31/19,23:10:00,976.2,5.2
1/31/19,23:20:00,976.2,5.1
1/31/19,23:30:00,976.2,5.1
1/31/19,23:40:00,976.3,5.1
1/31/19,23:50:00,976.2,5.1
2/1/19,0:00:00,976.3,5.1
2/1/19,0:10:00,976,5.1
2/1/19,0:20:00,975.9,5.1
2/1/19,0:30:00,975.9,5.2
2/1/19,0:40:00,976,5.2
2/1/19,0:50:00,975.9,5.2
2/1/19,1:00:00,975.8,5.2
2/1/19,1:10:00,975.9,5.2
2/1/19,1:20:00,975.9,5.2
2/1/19,1:30:00,975.8,5.2
2/1/19,1:40:00,975.6,5.1
2/1/19,1:50:00,975.6,5.1
2/1/19,2:00:00,975.8,5.1
2/1/19,2:10:00,975.9,5.1
2/1/19,2:20:00,976,5.1
2/1/19,2:30:00,976.2,5.1
2/1/19,2:40:00,976.2,5.1
2/1/19,2:50:00,976,5.1
2/1/19,3:00:00,976.3,5.1
2/1/19,3:10:00,976,5.1
2/1/19,3:20:00,976.3,5.1
2/1/19,3:30:00,976.2,5.2
2/1/19,3:40:00,976.3,5.2
2/1/19,3:50:00,976.3,5.2
2/1/19,4:00:00,976.3,5.2
2/1/19,4:10:00,975.8,5.2
2/1/19,4:20:00,975.6,5.1
2/1/19,4:30:00,975.6,5.1
2/1/19,4:40:00,975.3,5.1
2/1/19,4:50:00,975.5,5
2/1/19,5:00:00,975.6,5
2/1/19,5:10:00,975.5,5
2/1/19,5:20:00,975.6,5
2/1/19,5:30:00,975.5,4.9
2/1/19,5:40:00,975.6,4.9
2/1/19,5:50:00,975.6,4.9
2/1/19,6:00:00,975.9,4.9
2/1/19,6:10:00,976.2,4.9
2/1/19,6:20:00,976.2,4.8
2/1/19,6:30:00,976.2,4.8
2/1/19,6:40:00,976.7,4.8
2/1/19,6:50:00,976.5,4.8
2/1/19,7:00:00,976.8,4.8
2/1/19,7:10:00,976.7,4.8
2/1/19,7:20:00,976.9,4.8
2/1/19,7:30:00,977.1,4.8
2/1/19,7:40:00,976.8,4.7
2/1/19,7:50:00,976.8,4.7
2/1/19,8:00:00,977.1,4.7
2/1/19,8:10:00,977.4,4.7
2/1/19,8:20:00,977.4,4.7
2/1/19,8:30:00,977.3,4.7
2/1/19,8:40:00,977.4,4.7
2/1/19,8:50:00,977.4,4.8
2/1/19,9:00:00,977.5,4.8
2/1/19,9:10:00,977.5,4.9
2/1/19,9:20:00,977.4,4.9
2/1/19,9:30:00,977.4,5
2/1/19,9:40:00,977.7,5.1
2/1/19,9:50:00,977.5,5.2
2/1/19,10:00:00,977.4,5.4
2/1/19,10:10:00,977.5,5.5
2/1/19,10:20:00,977.3,5.6
2/1/19,10:30:00,977.1,5.7
2/1/19,10:40:00,977.3,5.8
2/1/19,10:50:00,977.1,5.9
2/1/19,11:00:00,976.8,6.1
2/1/19,11:10:00,976.9,6.3
2/1/19,11:20:00,976.8,6.5
2/1/19,11:30:00,976.9,6.6
2/1/19,11:40:00,976.7,6.6
2/1/19,11:50:00,976.9,6.7
2/1/19,12:00:00,976.9,6.7
2/1/19,12:10:00,976.7,6.8
2/1/19,12:20:00,976.3,6.9
2/1/19,12:30:00,975.9,6.9
2/1/19,12:40:00,976,7
2/1/19,12:50:00,975.6,7.1
2/1/19,13:00:00,975.5,7.2
2/1/19,13:10:00,974.7,7.2
2/1/19,13:20:00,974.7,7.3
2/1/19,13:30:00,974.5,7.4
2/1/19,13:40:00,974.5,7.4
2/1/19,13:50:00,974.4,7.4
2/1/19,14:00:00,974.3,7.4
2/1/19,14:10:00,974.1,7.4
2/1/19,14:20:00,974.3,7.3
2/1/19,14:30:00,974.3,7.3
2/1/19,14:40:00,974.3,7.3
2/1/19,14:50:00,974.3,7.4
2/1/19,15:00:00,974.1,7.4
2/1/19,15:10:00,974.1,7.4
2/1/19,15:20:00,974.3,7.5
2/1/19,15:30:00,974.3,7.5
2/1/19,15:40:00,974.4,7.5
2/1/19,15:50:00,974.3,7.5
2/1/19,16:00:00,974.5,7.5
2/1/19,16:10:00,974.7,7.5
2/1/19,16:20:00,974.4,7.5
2/1/19,16:30:00,974.7,7.5
2/1/19,16:40:00,974.8,7.5
2/1/19,16:50:00,974.8,7.5
2/1/19,17:00:00,975.2,7.4
2/1/19,17:10:00,975,7.4
2/1/19,17:20:00,975.2,7.4
2/1/19,17:30:00,975.2,7.4
2/1/19,17:40:00,975.2,7.3
2/1/19,17:50:00,975.6,7.3
2/1/19,18:00:00,975.5,7.3
2/1/19,18:10:00,975.2,7.2
2/1/19,18:20:00,975.3,7.2
2/1/19,18:30:00,975.5,7.2
2/1/19,18:40:00,975.3,7.2
2/1/19,18:50:00,975.5,7.1
2/1/19,19:00:00,975.3,7.1
2/1/19,19:10:00,975.5,7.1
2/1/19,19:20:00,975.2,7.1
2/1/19,19:30:00,975.6,7.1
2/1/19,19:40:00,975.5,7.1
2/1/19,19:50:00,975.6,7.1
2/1/19,20:00:00,975.5,7
2/1/19,20:10:00,975.3,7
2/1/19,20:20:00,975.8,7
2/1/19,20:30:00,975.6,7
2/1/19,20:40:00,975.6,7
2/1/19,20:50:00,976,7
2/1/19,21:00:00,975.8,7
2/1/19,21:10:00,975.9,7
2/1/19,21:20:00,975.9,7
2/1/19,21:30:00,975.9,7
2/1/19,21:40:00,975.9,7
2/1/19,21:50:00,976,6.9
2/1/19,22:00:00,976,6.9
2/1/19,22:10:00,976,6.9
2/1/19,22:20:00,976.2,6.9
2/1/19,22:30:00,976.2,6.9
2/1/19,22:40:00,976.2,6.9
2/1/19,22:50:00,976.3,6.9
2/1/19,23:00:00,976,6.8
2/1/19,23:10:00,976.3,6.8
2/1/19,23:20:00,976.2,6.7
2/1/19,23:30:00,976.3,6.7
2/1/19,23:40:00,976.3,6.6
2/1/19,23:50:00,976.5,6.6
2/2/19,0:00:00,976.3,6.5
2/2/19,0:10:00,976.3,6.5
2/2/19,0:20:00,976.3,6.4
2/2/19,0:30:00,976.7,6.4
2/2/19,0:40:00,976.5,6.4
2/2/19,0:50:00,976.2,6.3
2/2/19,1:00:00,976.5,6.3
2/2/19,1:10:00,976.7,6.3
2/2/19,1:20:00,976.7,6.3
2/2/19,1:30:00,976.5,6.2
2/2/19,1:40:00,976.8,6.2
2/2/19,1:50:00,976.3,6.2
2/2/19,2:00:00,976.3,6.2
2/2/19,2:10:00,976.2,6.1
2/2/19,2:20:00,976.5,6.1
2/2/19,2:30:00,976.3,6.1
2/2/19,2:40:00,976.5,6.1
2/2/19,2:50:00,976.2,6.1
2/2/19,3:00:00,976.3,6.1
2/2/19,3:10:00,976.2,6
2/2/19,3:20:00,976,6
2/2/19,3:30:00,976.2,6
2/2/19,3:40:00,976.3,6
2/2/19,3:50:00,976.3,6
2/2/19,4:00:00,975.8,5.9
2/2/19,4:10:00,975.9,5.9
2/2/19,4:20:00,976,5.9
2/2/19,4:30:00,975.9,5.9
2/2/19,4:40:00,976,5.9
2/2/19,4:50:00,975.8,5.9
2/2/19,5:00:00,976,5.9
2/2/19,5:10:00,976.2,5.9
2/2/19,5:20:00,976.5,6
2/2/19,5:30:00,976.3,6
2/2/19,5:40:00,976.3,6
2/2/19,5:50:00,976.3,6
2/2/19,6:00:00,976.3,6
2/2/19,6:10:00,976.5,6
2/2/19,6:20:00,976.7,6
2/2/19,6:30:00,976.7,6
2/2/19,6:40:00,976.3,6
2/2/19,6:50:00,976.5,6
2/2/19,7:00:00,976.3,6
2/2/19,7:10:00,976.5,6
2/2/19,7:20:00,976.3,6
2/2/19,7:30:00,976.5,6
2/2/19,7:40:00,976.5,6
2/2/19,7:50:00,976.5,6.1
2/2/19,8:00:00,976.7,6.1
2/2/19,8:10:00,976.5,6.1
2/2/19,8:20:00,976.7,6.1
2/2/19,8:30:00,976.3,6.1
2/2/19,8:40:00,976.8,6.2
2/2/19,8:50:00,976.5,6.2
2/2/19,9:00:00,976.7,6.2
2/2/19,9:10:00,976.8,6.3
2/2/19,9:20:00,976.7,6.4
2/2/19,9:30:00,976.8,6.5
2/2/19,9:40:00,976.5,6.5
2/2/19,9:50:00,976,6.6
2/2/19,10:00:00,976,6.7
2/2/19,10:10:00,976,6.8
2/2/19,10:20:00,976,6.9
2/2/19,10:30:00,975.8,7
2/2/19,10:40:00,975.8,7.2
2/2/19,10:50:00,975.8,7.3
2/2/19,11:00:00,975.6,7.4
2/2/19,11:10:00,975.6,7.6
2/2/19,11:20:00,975.5,7.7
2/2/19,11:30:00,975.3,7.8
2/2/19,11:40:00,975,8
2/2/19,11:50:00,974.8,8.1
2/2/19,12:00:00,974.7,8.2
2/2/19,12:10:00,974.5,8.4
2/2/19,12:20:00,974.1,8.5
2/2/19,12:30:00,973.8,8.7
2/2/19,12:40:00,973.8,8.8
2/2/19,12:50:00,973.2,8.8
2/2/19,13:00:00,973.5,8.9
2/2/19,13:10:00,973.2,9
2/2/19,13:20:00,972.9,9
2/2/19,13:30:00,972.9,9
2/2/19,13:40:00,972.8,9
2/2/19,13:50:00,972.4,9
2/2/19,14:00:00,972.4,9
2/2/19,14:10:00,972.2,8.9
2/2/19,14:20:00,971.8,8.9
2/2/19,14:30:00,972,8.9
2/2/19,14:40:00,972,8.8
2/2/19,14:50:00,971.7,8.8
2/2/19,15:00:00,971.8,8.8
2/2/19,15:10:00,971.5,8.7
2/2/19,15:20:00,971.5,8.7
2/2/19,15:30:00,971.2,8.6
2/2/19,15:40:00,971.4,8.6
2/2/19,15:50:00,971.5,8.6
2/2/19,16:00:00,971.5,8.5
2/2/19,16:10:00,971.4,8.5
2/2/19,16:20:00,971.2,8.5
2/2/19,16:30:00,971,8.4
2/2/19,16:40:00,971.1,8.4
2/2/19,16:50:00,971,8.3
2/2/19,17:00:00,971.2,8.3
2/2/19,17:10:00,971.1,8.3
2/2/19,17:20:00,970.8,8.2
2/2/19,17:30:00,971.1,8.2
2/2/19,17:40:00,970.8,8.1
2/2/19,17:50:00,971,8.1
2/2/19,18:00:00,971.2,8
2/2/19,18:10:00,971.1,8
2/2/19,18:20:00,971.1,8
2/2/19,18:30:00,971.1,7.9
2/2/19,18:40:00,971.2,7.9
2/2/19,18:50:00,971.4,7.8
2/2/19,19:00:00,971.7,7.8
2/2/19,19:10:00,971.7,7.8
2/2/19,19:20:00,971.5,7.7
2/2/19,19:30:00,971.7,7.7
2/2/19,19:40:00,971.8,7.7
2/2/19,19:50:00,971.5,7.6
2/2/19,20:00:00,971.8,7.6
2/2/19,20:10:00,971.8,7.6
2/2/19,20:20:00,971.8,7.5
2/2/19,20:30:00,972.2,7.5
2/2/19,20:40:00,972.3,7.5
2/2/19,20:50:00,972.3,7.5
2/2/19,21:00:00,972.3,7.4
2/2/19,21:10:00,972.2,7.4
2/2/19,21:20:00,972.3,7.4
2/2/19,21:30:00,972.6,7.4
2/2/19,21:40:00,972.3,7.3
2/2/19,21:50:00,972.4,7.3
2/2/19,22:00:00,972.6,7.3
2/2/19,22:10:00,972.6,7.3
2/2/19,22:20:00,972.8,7.3
2/2/19,22:30:00,972.6,7.2
2/2/19,22:40:00,972.6,7.2
2/2/19,22:50:00,972.3,7.2
2/2/19,23:00:00,972.4,7.2
2/2/19,23:10:00,972.3,7.1
2/2/19,23:20:00,972.3,7.1
2/2/19,23:30:00,972.3,7.1
2/2/19,23:40:00,972.3,7.1
2/2/19,23:50:00,972.2,7
2/3/19,0:00:00,972.3,7
2/3/19,0:10:00,972.3,7
2/3/19,0:20:00,972.3,7
2/3/19,0:30:00,972.2,7
2/3/19,0:40:00,972,6.9
2/3/19,0:50:00,972.2,6.9
2/3/19,1:00:00,972,6.9
2/3/19,1:10:00,972,6.9
2/3/19,1:20:00,972.2,6.9
2/3/19,1:30:00,971.8,6.9
2/3/19,1:40:00,971.7,6.8
2/3/19,1:50:00,971.8,6.8
2/3/19,2:00:00,971.7,6.8
2/3/19,2:10:00,971.8,6.8
2/3/19,2:20:00,972,6.8
2/3/19,2:30:00,972,6.8
2/3/19,2:40:00,971.5,6.8
2/3/19,2:50:00,971.5,6.8
2/3/19,3:00:00,971.5,6.8
2/3/19,3:10:00,971.5,6.8
2/3/19,3:20:00,971.7,6.8
2/3/19,3:30:00,971.4,6.8
2/3/19,3:40:00,971.2,6.8
2/3/19,3:50:00,971,6.8
2/3/19,4:00:00,971.1,6.8
2/3/19,4:10:00,971.1,6.8
2/3/19,4:20:00,971.2,6.8
2/3/19,4:30:00,971.2,6.8
2/3/19,4:40:00,970.8,6.8
2/3/19,4:50:00,970.8,6.8
2/3/19,5:00:00,971,6.8
2/3/19,5:10:00,971.1,6.8
2/3/19,5:20:00,970.8,6.8
2/3/19,5:30:00,970.7,6.8
2/3/19,5:40:00,970.7,6.8
2/3/19,5:50:00,970.8,6.8
2/3/19,6:00:00,971.1,6.8
2/3/19,6:10:00,971,6.8
2/3/19,6:20:00,971,6.8
2/3/19,6:30:00,970.8,6.8
2/3/19,6:40:00,970.8,6.7
2/3/19,6:50:00,971.1,6.7
2/3/19,7:00:00,971.4,6.7
2/3/19,7:10:00,971.1,6.7
2/3/19,7:20:00,971,6.7
2/3/19,7:30:00,971.2,6.7
2/3/19,7:40:00,971.2,6.7
2/3/19,7:50:00,971.5,6.7
2/3/19,8:00:00,971.4,6.7
2/3/19,8:10:00,971.7,6.7
2/3/19,8:20:00,971.7,6.8
2/3/19,8:30:00,971.8,6.8
2/3/19,8:40:00,971.7,6.8
2/3/19,8:50:00,971.8,6.8
2/3/19,9:00:00,971.8,6.9
2/3/19,9:10:00,972,6.9
2/3/19,9:20:00,971.7,6.9
2/3/19,9:30:00,971.7,7
2/3/19,9:40:00,971.7,7
2/3/19,9:50:00,971.7,7.1
2/3/19,10:00:00,971.5,7.1
2/3/19,10:10:00,971.7,7.2
2/3/19,10:20:00,971.7,7.3
2/3/19,10:30:00,971.5,7.4
2/3/19,10:40:00,971.4,7.5
2/3/19,10:50:00,971.4,7.8
2/3/19,11:00:00,971.2,7.9
2/3/19,11:10:00,971.2,8
2/3/19,11:20:00,971.1,8
2/3/19,11:30:00,971.2,8.1
2/3/19,11:40:00,971,8.1
2/3/19,11:50:00,970.8,8.2
2/3/19,12:00:00,970.5,8.3
2/3/19,12:10:00,970.5,8.4
2/3/19,12:20:00,970.2,8.5
2/3/19,12:30:00,969.9,8.5
2/3/19,12:40:00,969.9,8.6
2/3/19,12:50:00,969.5,8.6
2/3/19,13:00:00,969.3,8.7
2/3/19,13:10:00,969.1,8.7
2/3/19,13:20:00,969.1,8.8
2/3/19,13:30:00,968.7,8.9
2/3/19,13:40:00,968.7,9
2/3/19,13:50:00,968.7,9.1
2/3/19,14:00:00,968.5,9.2
2/3/19,14:10:00,968.3,9.2
2/3/19,14:20:00,968.1,9.2
2/3/19,14:30:00,968.1,9.2
2/3/19,14:40:00,967.8,9.2
2/3/19,14:50:00,967.9,9.3
2/3/19,15:00:00,967.8,9.2
2/3/19,15:10:00,967.9,9.3
2/3/19,15:20:00,967.9,9.3
2/3/19,15:30:00,967.8,9.2
2/3/19,15:40:00,967.8,9.3
2/3/19,15:50:00,967.8,9.3
2/3/19,16:00:00,967.5,9.3
2/3/19,16:10:00,967.8,9.3
2/3/19,16:20:00,967.8,9.3
2/3/19,16:30:00,967.7,9.2
2/3/19,16:40:00,967.7,9.2
2/3/19,16:50:00,967.5,9.2
2/3/19,17:00:00,967.7,9.2
2/3/19,17:10:00,967.9,9.2
2/3/19,17:20:00,967.5,9.2
2/3/19,17:30:00,967.3,9.1
2/3/19,17:40:00,967.5,9
2/3/19,17:50:00,967.3,9
2/3/19,18:00:00,967.7,8.9
2/3/19,18:10:00,967.5,8.8
2/3/19,18:20:00,967.5,8.8
2/3/19,18:30:00,967.7,8.7
2/3/19,18:40:00,967.8,8.6
2/3/19,18:50:00,967.9,8.6
2/3/19,19:00:00,967.8,8.5
2/3/19,19:10:00,967.9,8.5
2/3/19,19:20:00,968.4,8.5
2/3/19,19:30:00,968.3,8.4
2/3/19,19:40:00,968.4,8.4
2/3/19,19:50:00,968.4,8.3
2/3/19,20:00:00,968.5,8.3
2/3/19,20:10:00,968.4,8.3
2/3/19,20:20:00,968.4,8.2
2/3/19,20:30:00,968.7,8.2
2/3/19,20:40:00,968.7,8.2
2/3/19,20:50:00,968.7,8.1
2/3/19,21:00:00,968.8,8.1
2/3/19,21:10:00,968.8,8.1
2/3/19,21:20:00,969,8.1
2/3/19,21:30:00,968.8,8
2/3/19,21:40:00,969,8
2/3/19,21:50:00,969.1,8
2/3/19,22:00:00,969.3,7.9
2/3/19,22:10:00,969.1,7.9
2/3/19,22:20:00,969.5,7.9
2/3/19,22:30:00,969.3,7.9
2/3/19,22:40:00,969.3,7.8
2/3/19,22:50:00,969.3,7.8
2/3/19,23:00:00,969.6,7.8
2/3/19,23:10:00,969.3,7.8
2/3/19,23:20:00,969.1,7.7
2/3/19,23:30:00,969.3,7.7
2/3/19,23:40:00,969.3,7.7
2/3/19,23:50:00,969,7.6
2/4/19,0:00:00,969.1,7.6
2/4/19,0:10:00,969.3,7.6
2/4/19,0:20:00,969.1,7.6
2/4/19,0:30:00,969.3,7.5
2/4/19,0:40:00,969.1,7.5
2/4/19,0:50:00,969.1,7.5
2/4/19,1:00:00,969.3,7.5
2/4/19,1:10:00,969.1,7.5
2/4/19,1:20:00,969,7.4
2/4/19,1:30:00,969,7.4
2/4/19,1:40:00,969.5,7.4
2/4/19,1:50:00,969.3,7.4
2/4/19,2:00:00,969.3,7.3
2/4/19,2:10:00,969.3,7.3
2/4/19,2:20:00,969.3,7.3
2/4/19,2:30:00,969.1,7.3
2/4/19,2:40:00,968.8,7.3
2/4/19,2:50:00,968.8,7.2
2/4/19,3:00:00,969,7.2
2/4/19,3:10:00,969.1,7.2
2/4/19,3:20:00,969,7.2
2/4/19,3:30:00,968.7,7.1
2/4/19,3:40:00,968.7,7.1
2/4/19,3:50:00,968.8,7.1
2/4/19,4:00:00,968.8,7.1
2/4/19,4:10:00,969,7.1
2/4/19,4:20:00,968.7,7
2/4/19,4:30:00,969,7
2/4/19,4:40:00,969.1,7
2/4/19,4:50:00,969.3,7
2/4/19,5:00:00,969,6.9
2/4/19,5:10:00,969.1,6.9
2/4/19,5:20:00,969.3,6.9
2/4/19,5:30:00,969.3,6.9
2/4/19,5:40:00,969.1,6.9
2/4/19,5:50:00,969.1,6.9
2/4/19,6:00:00,969,6.8
2/4/19,6:10:00,969,6.8
2/4/19,6:20:00,969.3,6.8
2/4/19,6:30:00,969.1,6.8
2/4/19,6:40:00,969.6,6.8
2/4/19,6:50:00,969.5,6.8
2/4/19,7:00:00,969.5,6.8
2/4/19,7:10:00,969.8,6.8
2/4/19,7:20:00,969.5,6.8
2/4/19,7:30:00,969.8,6.8
2/4/19,7:40:00,969.9,6.8
2/4/19,7:50:00,970,6.8
2/4/19,8:00:00,969.9,6.8
2/4/19,8:10:00,970,6.8
2/4/19,8:20:00,969.9,6.8
2/4/19,8:30:00,970,6.8
2/4/19,8:40:00,970,6.8
2/4/19,8:50:00,970.3,6.9
2/4/19,9:00:00,970.2,6.9
2/4/19,9:10:00,970.3,7
2/4/19,9:20:00,970.2,7
2/4/19,9:30:00,970.3,7.1
2/4/19,9:40:00,970.3,7.1
2/4/19,9:50:00,969.9,7.2
2/4/19,10:00:00,969.9,7.3
2/4/19,10:10:00,969.8,7.4
