DateTime,Qls,Cond,PrecipCond,GWCond
10/4/15 0:05,1.411401311,26.74611333,,
10/4/15 0:10,1.411401311,26.76320667,,
10/4/15 0:15,1.411401311,26.77699333,,
10/4/15 0:20,1.411401311,26.77718333,,
10/4/15 0:25,1.411401311,26.77479333,,
10/4/15 0:30,1.411480177,26.76594,,
10/4/15 0:35,1.473741855,26.77072333,,
10/4/15 0:40,1.473802247,26.76522667,,
10/4/15 0:45,1.473802247,26.75898667,,
10/4/15 0:50,1.473802247,26.75195333,,
10/4/15 0:55,1.473701594,26.75854667,,
10/4/15 1:00,1.411440743,26.77544667,,
10/4/15 1:05,1.473802247,26.78592333,,
10/4/15 1:10,1.473802247,26.79876667,,
10/4/15 1:15,1.473802247,26.81252667,,
10/4/15 1:20,1.473802247,26.82867,,
10/4/15 1:25,1.473802247,26.84243,,
10/4/15 1:30,1.473802247,26.85301333,,
10/4/15 1:35,1.473802247,26.86838667,,
10/4/15 1:40,1.473802247,26.91041333,,
10/4/15 1:45,1.473802247,26.95472,,
10/4/15 1:50,1.473802247,26.97654667,,
10/4/15 1:55,1.473761867,26.95883,,
10/4/15 2:00,1.411401311,26.96045,,
10/4/15 2:05,1.411401311,26.96774,,
10/4/15 2:10,1.411401311,27.01047,,
10/4/15 2:15,1.411401311,27.02827,,
10/4/15 2:20,1.411401311,27.06613333,,
10/4/15 2:25,1.411401311,27.07262,,
10/4/15 2:30,1.411401311,27.07504,,
10/4/15 2:35,1.473802247,27.05732667,,
10/4/15 2:40,1.473802247,27.04444333,,
10/4/15 2:45,1.473802247,27.05491667,,
10/4/15 2:50,1.473802247,27.06377333,,
10/4/15 2:55,1.473802247,30.39690667,,
10/4/15 3:00,1.473802247,30.40096333,,
10/4/15 3:05,1.473802247,30.41146,,
10/4/15 3:10,1.473802247,27.11141333,,
10/4/15 3:15,1.473802247,27.13079333,,
10/4/15 3:20,1.537501639,27.13643333,,
10/4/15 3:25,1.537501639,27.14449667,,
10/4/15 3:30,1.537419458,27.13398333,,
10/4/15 3:35,1.47386264,27.14044333,,
